Provider,Service Name,URL,City,Country,Status,Zone Name,Region,Parent Region,Latitude,Longitude
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Phoenix,United States,,,North America,,33.448,-112.074
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Plano,United States,,,North America,,33.014,-96.693
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Portland,United States,,,North America,,45.52,-122.674
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Quincy,United States,,,North America,,47.234,-119.854
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Quincy,United States,,,North America,,47.234,-119.854
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Quincy,United States,,,North America,,47.234,-119.854
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,San Antonio,United States,,,North America,,29.425,-98.495
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,San Antonio,United States,,,North America,,29.425,-98.495
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,San Antonio,United States,,,North America,,29.425,-98.495
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,San Antonio,United States,,,North America,,29.425,-98.495
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,San Jose,United States,,,North America,,37.336,-121.891
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,San Jose,United States,,,North America,,37.336,-121.891
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,San Jose,United States,,,North America,,37.336,-121.891
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,San Jose,United States,,,North America,,37.336,-121.891
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Salt Lake City,United States,,,North America,,40.76,-111.887
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Salt Lake City,United States,,,North America,,40.76,-111.887
