Provider,Service Name,URL,City,Country,Status,Zone Name,Region,Parent Region,Latitude,Longitude
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Brisbane,Australia,Announced,ap-southeast-2-bne-1a,,Asia Pacific (Sydney),-24.776,134.755
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Brussels,Belgium,Announced,eu-west-3-bru-1a,,Europe (Paris),50.64,4.667
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Chennai,India,Announced,ap-south-2-maa-1a,,Asia Pacific (Hyderabad),22.351,78.668
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Hanoi,Vietnam,Announced,ap-southeast-1-han-1a,,Asia Pacific (Singapore),15.927,107.965
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Johannesburg,South Africa,Announced,af-south-1-jnb-1a,,Africa (Cape Town),-28.817,24.992
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Lisbon,Portugal,Announced,eu-south-2-lis-1a,,Europe (Spain),39.662,-8.135
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Munich,Germany,Announced,eu-central-1-muc-1a,,Europe (Frankfurt),51.164,10.448
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Nairobi,Kenya,Announced,af-south-1-nbo-1a,,Africa (Cape Town),1.442,38.431
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Oslo,Norway,Announced,eu-north-1-osl-1a,,Europe (Stockholm),61.153,8.788
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Prague,Czech Republic,Announced,eu-central-1-prg-1a,,Europe (Frankfurt),49.744,15.338
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Rio de Janeiro,Brazil,Announced,us-east-1-rio-1a,,US East (N. Virginia),-10.333,-53.2
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Toronto,Canada,Announced,ca-central-1-yto-1a,,Canada (Central),61.067,-107.992
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Vancouver,Canada,Announced,ca-central-1-yvr-1a,,Canada (Central),61.067,-107.992
Amazon,Local Zones,https://aws.amazon.com/about-aws/global-infrastructure/localzones/locations/,Vienna,Austria,Announced,eu-central-1-vie-1a,,Europe (Frankfurt),47.594,14.125
